Time (s),Sigma_x / E (-),Sigma_y / E (-),Sigma_z / E (-),Tau_xyz (MPa),Sigma_eq (MPa),Lambda (-)
0.15965965965965967,1.341203320173581,1.3411953381530628,1.3411993291631747,247.84084733219385,429.2751660631699,1.2764872937224918
0.15975975975975976,1.3412033206953486,1.3411953376312953,1.3411993291631747,247.85703681522295,429.30320750702765,1.276833926994156
0.15985985985985987,1.3412033212170484,1.3411953371095962,1.3411993291631747,247.87322312753545,429.33124345900006,1.2771805602893613
0.15995995995995999,1.3412033217386798,1.3411953365879652,1.3411993291631747,247.8894062705539,429.35927392158067,1.2775271936080967
0.16006006006006007,1.3412033222602433,1.3411953360664022,1.3411993291631747,247.90558624574592,429.38729889728666,1.2778738269503516
0.16016016016016016,1.3412033227817388,1.3411953355449073,1.3411993291631747,247.92176305453916,429.4153183886059,1.278220460316115
0.16026026026026027,1.3412033233031657,1.3411953350234804,1.3411993291631747,247.93793669840423,429.4433323980706,1.278567093705376
0.16036036036036036,1.3412033238245253,1.3411953345021215,1.3411993291631747,247.95410717876416,429.47134092814304,1.278913727118124
0.16046046046046047,1.3412033243458164,1.341195333980831,1.3411993291631747,247.9702744970655,429.4993439813635,1.279260360554348
0.16056056056056056,1.3412033248670399,1.341195333459608,1.3411993291631747,247.98643865473355,429.5273415601842,1.2796069940140373
0.16066066066066068,1.3412033253881954,1.341195332938453,1.3411993291631747,248.00259965325674,429.5553336671582,1.2799536274971814
0.16076076076076076,1.341203325909283,1.3411953324173655,1.3411993291631747,248.01875749401418,429.58332030470655,1.2803002610037693
0.16086086086086088,1.341203326430303,1.3411953318963465,1.3411993291631747,248.03491217851467,429.61130147541843,1.28064689453379
0.16096096096096096,1.3412033269512547,1.3411953313753955,1.3411993291631747,248.05106370815193,429.63927718173295,1.280993528087233
0.16106106106106108,1.3412033274721384,1.341195330854512,1.3411993291631747,248.06721208437824,429.6672474261331,1.2813401616640878
0.16116116116116116,1.3412033279929547,1.3411953303336963,1.3411993291631747,248.0833573086037,429.6952122110988,1.2816867952643431
0.16126126126126128,1.341203328513703,1.3411953298129482,1.3411993291631747,248.0994993822979,429.7231715391391,1.2820334288879887
0.16136136136136137,1.3412033290343834,1.341195329292268,1.3411993291631747,248.1156383068887,429.75112541273694,1.2823800625350132
0.16146146146146145,1.3412033295549965,1.3411953287716556,1.3411993291631747,248.13177408377788,429.7790738343385,1.2827266962054065
0.16156156156156157,1.341203330075542,1.3411953282511107,1.3411993291631747,248.14790671441818,429.8070168064553,1.2830733298991577
0.16166166166166168,1.3412033305960196,1.3411953277306334,1.3411993291631747,248.16403620023883,429.83495433155974,1.283419963616256
0.16176176176176177,1.3412033311164298,1.3411953272102242,1.3411993291631747,248.1801625426899,429.8628864121451,1.2837665973566907
0.16186186186186186,1.341203331636772,1.3411953266898824,1.3411993291631747,248.1962857431747,429.8908130506704,1.2841132311204513
0.16196196196196197,1.341203332157047,1.3411953261696081,1.3411993291631747,248.21240580313508,429.91873424960505,1.284459864907527
0.16206206206206208,1.3412033326772541,1.3411953256494016,1.3411993291631747,248.2285227239763,429.9466500114161,1.284806498717907
0.16216216216216217,1.3412033331973938,1.3411953251292623,1.3411993291631747,248.24463650715336,429.9745603385874,1.2851531325515808
0.16226226226226226,1.341203333717466,1.3411953246091906,1.3411993291631747,248.26074715407412,430.00246523359067,1.2854997664085377
0.16236236236236237,1.341203334237471,1.3411953240891863,1.3411993291631747,248.27685466617285,430.030364698874,1.285846400288767
0.1624624624624625,1.3412033347574084,1.3411953235692498,1.3411993291631747,248.29295904485275,430.0582587369089,1.2861930341922583
0.16256256256256257,1.341203335277278,1.3411953230493803,1.3411993291631747,248.30906029155742,430.0861473501587,1.2865396681190007
0.16266266266266266,1.3412033357970805,1.3411953225295785,1.3411993291631747,248.32515840769733,430.1140305410891,1.2868863020689834
0.16276276276276277,1.3412033363168154,1.341195322009844,1.3411993291631747,248.34125339468554,430.1419083121476,1.2872329360421964
0.1628628628628629,1.3412033368364833,1.3411953214901768,1.3411993291631747,248.35734525395395,430.16978066580714,1.2875795700386286
0.16296296296296298,1.3412033373560834,1.3411953209705767,1.3411993291631747,248.3734339869142,430.19764760451716,1.2879262040582693
0.16306306306306306,1.3412033378756165,1.341195320451044,1.3411993291631747,248.38951959499346,430.2255091307338,1.2882728381011082
0.16316316316316318,1.3412033383950823,1.341195319931579,1.3411993291631747,248.40560207957665,430.25336524687685,1.2886194721671347
0.1632632632632633,1.341203338914481,1.341195319412181,1.3411993291631747,248.4216814421094,430.28121595543604,1.288966106256338
0.16336336336336338,1.3412033394338123,1.3411953188928503,1.3411993291631747,248.43775768400255,430.3090612588628,1.2893127403687075
0.16346346346346347,1.3412033399530765,1.3411953183735867,1.3411993291631747,248.45383080665255,430.33690115956796,1.2896593745042328
0.16356356356356355,1.3412033404722732,1.3411953178543903,1.3411993291631747,248.46990081147612,430.36473566002564,1.2900060086629035
0.16366366366366367,1.341203340991403,1.3411953173352609,1.3411993291631747,248.48596769988904,430.3925647626712,1.290352642844709
0.16376376376376378,1.3412033415104656,1.3411953168161985,1.3411993291631747,248.5020314733066,430.42038846995007,1.2906992770496386
0.16386386386386387,1.3412033420294611,1.3411953162972035,1.3411993291631747,248.51809213314738,430.44820678432626,1.2910459112776815
0.16396396396396395,1.3412033425483898,1.3411953157782754,1.3411993291631747,248.5341496807689,430.47601970817055,1.2913925455288275
0.16406406406406407,1.3412033430672516,1.3411953152594145,1.3411993291631747,248.55020411762092,430.50382724394836,1.2917391798030662
0.16416416416416418,1.3412033435860462,1.3411953147406204,1.3411993291631747,248.56625544510368,430.5316293941289,1.2920858141003868
0.16426426426426427,1.3412033441047733,1.3411953142218935,1.3411993291631747,248.58230366461527,430.55942616112696,1.292432448420779
0.16436436436436436,1.341203344623434,1.3411953137032335,1.3411993291631747,248.59834877755793,430.5872175473495,1.292779082764232
0.16446446446446447,1.341203345142028,1.3411953131846406,1.3411993291631747,248.6143907853507,430.615003555252,1.2931257171307358
0.16456456456456459,1.3412033456605548,1.3411953126661142,1.3411993291631747,248.63042968935946,430.6427841872342,1.2934723515202795
0.16466466466466467,1.3412033461790147,1.3411953121476548,1.3411993291631747,248.6464654910042,430.6705594457407,1.2938189859328526
0.16476476476476476,1.3412033466974078,1.3411953116292623,1.3411993291631747,248.66249819170326,430.6983293332044,1.2941656203684448
0.16486486486486487,1.3412033472157343,1.3411953111109365,1.3411993291631747,248.67852779282742,430.72609385203566,1.2945122548270458
0.164964964964965,1.3412033477339935,1.3411953105926775,1.3411993291631747,248.69455429579386,430.7538530046747,1.2948588893086448
0.16506506506506508,1.3412033482521863,1.3411953100744853,1.3411993291631747,248.710577701991,430.78160679351106,1.2952055238132314
0.16516516516516516,1.341203348770312,1.34119530955636,1.3411993291631747,248.72659801282123,430.80935522098605,1.2955521583407954
0.16526526526526528,1.341203349288371,1.3411953090383015,1.3411993291631747,248.74261522967836,430.83709828951675,1.2958987928913261
0.1653653653653654,1.3412033498063634,1.3411953085203097,1.3411993291631747,248.75862935393639,430.8648360014864,1.2962454274648134
0.16546546546546548,1.3412033503242888,1.3411953080023842,1.3411993291631747,248.7746403870075,430.89256835933634,1.2965920620612466
0.16556556556556556,1.3412033508421481,1.3411953074845255,1.3411993291631747,248.79064833028133,430.92029536547216,1.2969386966806151
0.16566566566566568,1.3412033513599404,1.3411953069667337,1.3411993291631747,248.80665318515383,430.94801702229915,1.2972853313229091
0.1657657657657658,1.3412033518776663,1.3411953064490083,1.3411993291631747,248.822654953008,430.97573333224193,1.297631965988118
0.16586586586586588,1.3412033523953253,1.3411953059313495,1.3411993291631747,248.83865363524714,431.0034442976986,1.2979786006762308
0.16596596596596597,1.3412033529129184,1.341195305413757,1.3411993291631747,248.85464923321447,431.031149921026,1.2983252353872379
0.16606606606606608,1.3412033534304444,1.3411953048962317,1.3411993291631747,248.87064174835254,431.0588502047021,1.2986718701211286
0.16616616616616617,1.3412033539479038,1.3411953043787723,1.3411993291631747,248.88663118201757,431.0865451510762,1.2990185048778926
0.16626626626626628,1.341203354465297,1.3411953038613795,1.3411993291631747,248.90261753558522,431.11423476254606,1.2993651396575194
0.16636636636636637,1.341203354982624,1.3411953033440533,1.3411993291631747,248.91860081045087,431.1419190415277,1.2997117744599989
0.16646646646646646,1.3412033554998841,1.3411953028267933,1.3411993291631747,248.93458100800228,431.1695979904043,1.3000584092853205
0.16656656656656657,1.3412033560170784,1.3411953023096,1.3411993291631747,248.95055812962477,431.19727161158664,1.300405044133474
0.16666666666666669,1.3412033565342059,1.3411953017924727,1.3411993291631747,248.96653217667156,431.2249399074313,1.300751679004449
0.16676676676676677,1.3412033570512674,1.3411953012754119,1.3411993291631747,248.98250315056745,431.2526028803838,1.3010983138982353
0.16686686686686686,1.3412033575682625,1.3411953007584174,1.3411993291631747,248.9984710526652,431.2802605327965,1.3014449488148223
0.16696696696696697,1.341203358085191,1.3411953002414891,1.3411993291631747,249.01443588432534,431.30791286704607,1.3017915837542
0.1670670670670671,1.3412033586020533,1.341195299724627,1.3411993291631747,249.03039764696152,431.3355598855387,1.302138218716358
0.16716716716716717,1.3412033591188497,1.3411952992078318,1.3411993291631747,249.0463563419411,431.36320159067134,1.3024848537012859
0.16726726726726726,1.3412033596355797,1.3411952986911022,1.3411993291631747,249.06231197061715,431.3908379847936,1.3028314887089734
0.16736736736736738,1.3412033601522433,1.3411952981744388,1.3411993291631747,249.07826453438193,431.4184690702991,1.3031781237394104
0.1674674674674675,1.3412033606688412,1.3411952976578414,1.3411993291631747,249.0942140346049,431.4460948495694,1.3035247587925867
0.16756756756756758,1.3412033611853724,1.3411952971413104,1.3411993291631747,249.11016047264363,431.47371532495555,1.3038713938684916
0.16766766766766766,1.3412033617018375,1.3411952966248455,1.3411993291631747,249.1261038499067,431.5013304988926,1.3042180289671153
0.16776776776776778,1.341203362218237,1.3411952961084466,1.3411993291631747,249.14204416773418,431.5289403736963,1.3045646640884474
0.1678678678678679,1.3412033627345703,1.3411952955921138,1.3411993291631747,249.15798142750057,431.5565449517617,1.3049112992324776
0.16796796796796798,1.3412033632508378,1.341195295075847,1.3411993291631747,249.17391563057646,431.5841442354598,1.3052579343991955
0.16806806806806807,1.341203363767039,1.3411952945596464,1.3411993291631747,249.18984677833623,431.611738227157,1.3056045695885912
0.16816816816816818,1.3412033642831742,1.3411952940435117,1.3411993291631747,249.20577487213677,431.6393269292218,1.3059512048006543
0.1682682682682683,1.3412033647992438,1.341195293527443,1.3411993291631747,249.22169991334707,431.66691034401333,1.3062978400353746
0.16836836836836838,1.3412033653152469,1.3411952930114401,1.3411993291631747,249.23762190332258,431.6944884738984,1.306644475292742
0.16846846846846847,1.3412033658311842,1.341195292495503,1.3411993291631747,249.25354084344067,431.72206132122597,1.306991110572746
0.16856856856856858,1.3412033663470557,1.3411952919796322,1.3411993291631747,249.26945673506117,431.7496288883822,1.307337745875377
0.1686686686686687,1.3412033668628616,1.341195291463827,1.3411993291631747,249.28536957954034,431.77719117771244,1.3076843812006242
0.16876876876876878,1.3412033673786012,1.3411952909480875,1.3411993291631747,249.30127937825145,431.80474819157286,1.3080310165484776
0.16886886886886887,1.341203367894275,1.341195290432414,1.3411993291631747,249.3171861325513,431.83229993235,1.3083776519189272
0.16896896896896896,1.3412033684098832,1.3411952899168063,1.3411993291631747,249.33308984377607,431.85984640233147,1.3087242873119627
0.16906906906906907,1.3412033689254255,1.3411952894012644,1.3411993291631747,249.34899051331237,431.8873876039328,1.3090709227275739
0.1691691691691692,1.3412033694409022,1.3411952888857883,1.3411993291631747,249.36488814250117,431.9149235394573,1.3094175581657508
0.16926926926926927,1.3412033699563133,1.341195288370378,1.3411993291631747,249.3807827327142,431.9424542112968,1.309764193626483
0.16936936936936936,1.3412033704716586,1.3411952878550328,1.3411993291631747,249.39667428528494,431.96997962176346,1.3101108291097605
0.16946946946946947,1.341203370986938,1.3411952873397537,1.3411993291631747,249.41256280158706,431.9974997732222,1.3104574646155733
0.1695695695695696,1.3412033715021523,1.34119528682454,1.3411993291631747,249.4284482829335,432.0250146679714,1.3108041001439112
0.16966966966966968,1.3412033720173004,1.341195286309392,1.3411993291631747,249.4443307307354,432.05252430842626,1.3111507356947638
0.16976976976976976,1.3412033725323833,1.3411952857943097,1.3411993291631747,249.4602101462937,432.0800286968587,1.3114973712681215
0.16986986986986988,1.3412033730474007,1.341195285279293,1.3411993291631747,249.4760865309861,432.10752783565056,1.3118440068639738
0.16996996996997,1.3412033735623525,1.3411952847643418,1.3411993291631747,249.49195988616182,432.135021727128,1.3121906424823109
0.17007007007007008,1.3412033740772384,1.3411952842494559,1.3411993291631747,249.5078302131563,432.1625103736433,1.3125372781231226
0.17017017017017017,1.3412033745920593,1.3411952837346357,1.3411993291631747,249.52369751334209,432.18999377751044,1.3128839137863986
0.17027027027027028,1.3412033751068146,1.341195283219881,1.3411993291631747,249.53956178802756,432.2174719410376,1.3132305494721292
0.1703703703703704,1.3412033756215047,1.3411952827051914,1.3411993291631747,249.55542303858033,432.24494486659495,1.3135771851803042
0.17047047047047048,1.3412033761361295,1.3411952821905677,1.3411993291631747,249.57128126632426,432.27241255647266,1.3139238209109134
0.17057057057057057,1.3412033766506888,1.3411952816760087,1.3411993291631747,249.58713647264307,432.29987501304623,1.3142704566639467
0.17067067067067068,1.3412033771651826,1.3411952811615153,1.3411993291631747,249.60298865885738,432.3273322386106,1.3146170924393943
0.1707707707707708,1.3412033776796108,1.3411952806470875,1.3411993291631747,249.6188378263071,432.35478423551274,1.3149637282372462
0.17087087087087088,1.3412033781939736,1.341195280132725,1.3411993291631747,249.63468397633713,432.38223100606086,1.3153103640574921
0.17097097097097097,1.341203378708271,1.3411952796184277,1.3411993291631747,249.6505271102942,432.409672552583,1.3156569999001222
0.17107107107107108,1.3412033792225035,1.3411952791041957,1.3411993291631747,249.6663672295044,432.4371088773803,1.3160036357651264
0.1711711711711712,1.341203379736671,1.341195278590029,1.3411993291631747,249.68220433530345,432.4645399827767,1.3163502716524946
0.17127127127127129,1.341203380250773,1.3411952780759275,1.3411993291631747,249.69803842904275,432.4919658711036,1.3166969075622168
0.17137137137137137,1.3412033807648098,1.3411952775618912,1.3411993291631747,249.71386951205244,432.5193865446633,1.317043543494283
0.1714714714714715,1.3412033812787814,1.3411952770479199,1.3411993291631747,249.7296975856654,432.5468020057696,1.3173901794486835
0.17157157157157157,1.341203381792688,1.3411952765340136,1.3411993291631747,249.7455226512079,432.5742122567177,1.317736815425408
0.1716716716716717,1.3412033823065295,1.3411952760201724,1.3411993291631747,249.7613447100287,432.6016172998436,1.3180834514244468
0.17177177177177178,1.341203382820306,1.3411952755063967,1.3411993291631747,249.77716376346007,432.6290171374523,1.3184300874457897
0.17187187187187186,1.3412033833340176,1.3411952749926856,1.3411993291631747,249.79297981280916,432.65641177181595,1.3187767234894268
0.17197197197197198,1.3412033838476638,1.3411952744790399,1.3411993291631747,249.8087928594325,432.6838012052757,1.3191233595553482
0.1720720720720721,1.3412033843612452,1.341195273965459,1.3411993291631747,249.82460290464832,432.71118544011756,1.3194699956435438
0.17217217217217218,1.3412033848747615,1.341195273451943,1.3411993291631747,249.84040994979492,432.73856447866314,1.3198166317540037
0.17227227227227226,1.341203385388213,1.3411952729384924,1.3411993291631747,249.85621399620152,432.76593832319236,1.3201632678867181
0.17237237237237238,1.341203385901599,1.3411952724251062,1.3411993291631747,249.87201504518552,432.79330697602796,1.320509904041677
0.1724724724724725,1.3412033864149204,1.3411952719117852,1.3411993291631747,249.88781309807246,432.82067043944056,1.3208565402188706
0.17257257257257258,1.3412033869281774,1.341195271398529,1.3411993291631747,249.90360815617737,432.84802871570236,1.3212031764182888
0.17267267267267267,1.3412033874413694,1.3411952708853376,1.3411993291631747,249.91940022085848,432.8753818071843,1.3215498126399217
0.17277277277277278,1.3412033879544965,1.3411952703722112,1.3411993291631747,249.93518929341636,432.9027297161273,1.3218964488837595
0.1728728728728729,1.3412033884675587,1.3411952698591494,1.3411993291631747,249.95097537516216,432.93007244479486,1.3222430851497924
0.17297297297297298,1.3412033889805561,1.3411952693461524,1.3411993291631747,249.96675846743275,432.9574099955232,1.3225897214380102
0.17307307307307307,1.3412033894934887,1.3411952688332203,1.3411993291631747,249.98253857155976,432.9847423706063,1.3229363577484032
0.17317317317317318,1.341203390006357,1.3411952683203527,1.3411993291631747,249.99831568882306,433.01206957226486,1.3232829940809618
0.1732732732732733,1.3412033905191598,1.3411952678075503,1.3411993291631747,250.01408982059812,433.0393916028619,1.3236296304356758
0.17337337337337339,1.3412033910318981,1.3411952672948124,1.3411993291631747,250.02986096815283,433.0667084646294,1.3239762668125352
0.17347347347347347,1.341203391544572,1.3411952667821387,1.3411993291631747,250.04562913281947,433.0940201598453,1.3243229032115305
0.1735735735735736,1.3412033920571813,1.3411952662695303,1.3411993291631747,250.06139431591959,433.12132669081734,1.3246695396326518
0.1736736736736737,1.3412033925697253,1.3411952657569863,1.3411993291631747,250.0771565187892,433.14862805985507,1.3250161760758892
0.1737737737737738,1.3412033930822056,1.341195265244507,1.3411993291631747,250.0929157427029,433.1759242691466,1.325362812541233
0.17387387387387387,1.341203393594621,1.3411952647320922,1.3411993291631747,250.1086719890062,433.2032153210387,1.325709449028673
0.173973973973974,1.341203394106972,1.341195264219742,1.3411993291631747,250.12442525897833,433.2305012177567,1.3260560855381998
0.1740740740740741,1.3412033946192583,1.341195263707456,1.3411993291631747,250.14017555394986,433.2577819616015,1.3264027220698034
0.1741741741741742,1.3412033951314801,1.3411952631952349,1.3411993291631747,250.15592287524174,433.28505755484474,1.326749358623474
0.17427427427427428,1.3412033956436376,1.3411952626830779,1.3411993291631747,250.17166722413074,433.31232799971,1.3270959951992016
0.17437437437437436,1.3412033961557304,1.3411952621709855,1.3411993291631747,250.1874086019614,433.33959329851757,1.3274426317969767
0.17447447447447448,1.341203396667759,1.3411952616589577,1.3411993291631747,250.2031470100131,433.3668534534974,1.3277892684167896
0.1745745745745746,1.341203397179723,1.341195261146994,1.3411993291631747,250.21888244961275,433.394108466938,1.3281359050586303
0.17467467467467468,1.341203397691623,1.341195260635095,1.3411993291631747,250.23461492205578,433.42135834109234,1.328482541722489
0.17477477477477477,1.3412033982034584,1.3411952601232602,1.3411993291631747,250.25034442866223,433.44860307823393,1.3288291784083561
0.17487487487487488,1.341203398715229,1.3411952596114898,1.3411993291631747,250.26607097071258,433.4758426805902,1.329175815116222
0.174974974974975,1.3412033992269357,1.3411952590997835,1.3411993291631747,250.28179454953684,433.503077150453,1.3295224518460766
0.17507507507507508,1.341203399738578,1.3411952585881417,1.3411993291631747,250.29751516642818,433.53030649006627,1.3298690885979103
0.17517517517517517,1.341203400250156,1.3411952580765638,1.3411993291631747,250.31323282264697,433.55753070164155,1.3302157253717133
0.17527527527527528,1.3412034007616704,1.3411952575650503,1.3411993291631747,250.32894751955124,433.5847497874793,1.330562362167476
0.1753753753753754,1.3412034012731198,1.341195257053601,1.3411993291631747,250.34465925842264,433.6119637498477,1.3309089989851886
0.17547547547547548,1.3412034017845054,1.341195256542216,1.3411993291631747,250.3603680405512,433.6391725909439,1.3312556358248413
0.17557557557557557,1.3412034022958264,1.3411952560308953,1.3411993291631747,250.37607386724707,433.6663763130613,1.3316022726864245
0.17567567567567569,1.3412034028070838,1.3411952555196385,1.3411993291631747,250.39177673978767,433.69357491840935,1.3319489095699286
0.1757757757757758,1.341203403318277,1.3411952550084458,1.3411993291631747,250.40747665949,433.72076840925524,1.3322955464753439
0.1758758758758759,1.341203403829406,1.3411952544973171,1.3411993291631747,250.42317362763234,433.7479567878242,1.3326421834026603
0.17597597597597597,1.341203404340471,1.3411952539862528,1.3411993291631747,250.43886764551567,433.77514005637164,1.3329888203518685
0.1760760760760761,1.341203404851472,1.3411952534752523,1.3411993291631747,250.45455871443934,433.8023182171393,1.333335457322959
0.1761761761761762,1.3412034053624091,1.3411952529643156,1.3411993291631747,250.4702468356967,433.8294912723659,1.3336820943159218
0.1762762762762763,1.341203405873282,1.3411952524534434,1.3411993291631747,250.48593201055846,433.85665922427734,1.3340287313307473
0.17637637637637638,1.3412034063840912,1.341195251942635,1.3411993291631747,250.50161424033772,433.88382207512143,1.3343753683674258
0.1764764764764765,1.3412034068948362,1.3411952514318903,1.3411993291631747,250.51729352632432,433.9109798271286,1.3347220054259477
0.1765765765765766,1.341203407405517,1.3411952509212095,1.3411993291631747,250.53296986979677,433.9381324825377,1.3350686425063034
0.1766766766766767,1.3412034079161346,1.3411952504105928,1.3411993291631747,250.54864327204865,433.96528004356213,1.3354152796084833
0.17677677677677678,1.3412034084266882,1.34119524990004,1.3411993291631747,250.56431373436294,433.99242251244453,1.3357619167324777
0.1768768768768769,1.3412034089371778,1.3411952493895507,1.3411993291631747,250.5799812580247,434.01955989141123,1.3361085538782769
0.17697697697697698,1.3412034094476033,1.3411952488791254,1.3411993291631747,250.59564584431473,434.04669218266935,1.3364551910458713
0.1770770770770771,1.3412034099579655,1.341195248368764,1.3411993291631747,250.61130749452929,434.07381938847294,1.3368018282352514
0.17717717717717718,1.3412034104682633,1.341195247858466,1.3411993291631747,250.62696620993995,434.1009415110293,1.3371484654464076
0.17727727727727727,1.341203410978498,1.3411952473482323,1.3411993291631747,250.64262199185535,434.12805855257506,1.3374951026793302
0.17737737737737738,1.3412034114886686,1.3411952468380621,1.3411993291631747,250.65827484153206,434.15517051532754,1.33784173993401
0.1774774774774775,1.3412034119987757,1.3411952463279557,1.3411993291631747,250.67392476024958,434.18227740146733,1.3381883772104368
0.17757757757757758,1.341203412508819,1.3411952458179128,1.3411993291631747,250.6895717493142,434.2093792132652,1.3385350145086015
0.17767767767767767,1.341203413018799,1.3411952453079334,1.3411993291631747,250.70521580996743,434.23647595289265,1.338881651828494
0.17777777777777778,1.341203413528715,1.3411952447980182,1.3411993291631747,250.7208569435256,434.26356762262094,1.3392282891701055
0.1778778778778779,1.3412034140385676,1.3411952442881663,1.3411993291631747,250.73649515123427,434.29065422459564,1.339574926533426
0.17797797797797799,1.3412034145483567,1.3411952437783776,1.3411993291631747,250.7521304343764,434.3177357610388,1.3399215639184459
0.17807807807807807,1.3412034150580816,1.341195243268653,1.3411993291631747,250.7677627942664,434.3448122342505,1.3402682013251557
0.1781781781781782,1.3412034155677437,1.341195242758992,1.3411993291631747,250.78339223214772,434.37188364634164,1.3406148387535461
0.1782782782782783,1.341203416077342,1.341195242249394,1.3411993291631747,250.7990187492646,434.3989499995115,1.3409614762036075
0.1783783783783784,1.3412034165868767,1.34119524173986,1.3411993291631747,250.81464234693962,434.42601129603474,1.34130811367533
0.17847847847847848,1.341203417096348,1.3411952412303891,1.3411993291631747,250.83026302642864,434.4530675380752,1.3416547511687043
0.1785785785785786,1.3412034176057557,1.3411952407209815,1.3411993291631747,250.84588078899318,434.48011872784394,1.342001388683721
0.1786786786786787,1.3412034181151005,1.3411952402116376,1.3411993291631747,250.8614956359151,434.5071648675259,1.3423480262203706
0.1787787787787788,1.3412034186243813,1.3411952397023568,1.3411993291631747,250.87710756845667,434.53420595934637,1.3426946637786434
0.17887887887887888,1.3412034191335989,1.3411952391931397,1.3411993291631747,250.8927165878961,434.5612420054744,1.34304130135853
0.178978978978979,1.3412034196427534,1.341195238683986,1.3411993291631747,250.908322695495,434.58827300812504,1.3433879389600212
0.1790790790790791,1.3412034201518446,1.3411952381748955,1.3411993291631747,250.9239258925089,434.6152989694802,1.3437345765831072
0.1791791791791792,1.3412034206608725,1.3411952376658682,1.3411993291631747,250.9395261802146,434.6423198917301,1.3440812142277785
0.17927927927927928,1.3412034211698365,1.341195237156904,1.3411993291631747,250.95512355987327,434.6693357770836,1.3444278518940258
0.1793793793793794,1.341203421678738,1.3411952366480033,1.3411993291631747,250.9707180327622,434.6963466277217,1.3447744895818396
0.1794794794794795,1.3412034221875764,1.3411952361391657,1.3411993291631747,250.9863096001337,434.7233524458201,1.3451211272912105
0.1795795795795796,1.341203422696351,1.3411952356303913,1.3411993291631747,251.0018982632605,434.75035323361755,1.3454677650221287
0.17967967967967968,1.341203423205063,1.3411952351216803,1.3411993291631747,251.01748402340115,434.77734899324497,1.3458144027745853
0.17977977977977977,1.3412034237137112,1.3411952346130322,1.3411993291631747,251.03306688180857,434.80433972691685,1.3461610405485704
0.17987987987987988,1.3412034242222965,1.3411952341044473,1.3411993291631747,251.04864683974742,434.8313254367898,1.346507678344075
0.17997997997998,1.3412034247308187,1.3411952335959259,1.3411993291631747,251.06422389846333,434.8583061250419,1.3468543161610895
0.18008008008008008,1.3412034252392777,1.3411952330874668,1.3411993291631747,251.0797980592342,434.88528179387964,1.3472009539996044
0.18018018018018017,1.341203425747674,1.3411952325790713,1.3411993291631747,251.09536932331557,434.91225244546234,1.3475475918596105
0.1802802802802803,1.3412034262560066,1.3411952320707388,1.3411993291631747,251.11093769198146,434.93921808203265,1.3478942297410983
0.1803803803803804,1.341203426764277,1.3411952315624691,1.3411993291631747,251.12650316643163,434.9661787056351,1.3482408676440583
0.1804804804804805,1.3412034272724842,1.3411952310542623,1.3411993291631747,251.1420657479831,434.9931343185554,1.348587505568481
0.18058058058058057,1.3412034277806282,1.3411952305461186,1.3411993291631747,251.1576254378457,435.02008492291134,1.3489341435143574
0.1806806806806807,1.3412034282887093,1.341195230038038,1.3411993291631747,251.17318223730356,435.04703052090895,1.3492807814816778
0.1807807807807808,1.3412034287967274,1.3411952295300207,1.3411993291631747,251.18873614758624,435.07397111467577,1.3496274194704332
0.1808808808808809,1.341203429304683,1.3411952290220657,1.3411993291631747,251.20428716994726,435.1009067064061,1.3499740574806138
0.18098098098098098,1.3412034298125755,1.3411952285141737,1.3411993291631747,251.21983530565674,435.12783729826793,1.3503206955122105
0.1810810810810811,1.341203430320405,1.3411952280063446,1.3411993291631747,251.2353805559515,435.15476289241684,1.3506673335652137
0.1811811811811812,1.3412034308281717,1.3411952274985781,1.3411993291631747,251.25092292208478,435.1816834910389,1.3510139716396143
0.1812812812812813,1.3412034313358756,1.3411952269908747,1.3411993291631747,251.26646240528433,435.2085990962434,1.351360609735403
0.18138138138138138,1.3412034318435166,1.3411952264832339,1.3411993291631747,251.28199900682995,435.23550971024054,1.3517072478525702
0.1814814814814815,1.341203432351095,1.341195225975656,1.3411993291631747,251.29753272794935,435.26241533516776,1.352053885991107
0.1815815815815816,1.3412034328586104,1.341195225468141,1.3411993291631747,251.31306356991186,435.28931597320684,1.352400524151004
0.1816816816816817,1.3412034333660634,1.3411952249606882,1.3411993291631747,251.32859153390797,435.3162116264654,1.3527471623322516
0.18178178178178178,1.3412034338734538,1.3411952244532988,1.3411993291631747,251.34411662121934,435.3431022971297,1.3530938005348405
0.1818818818818819,1.3412034343807813,1.3411952239459715,1.3411993291631747,251.35963883308105,435.3699879873297,1.3534404387587617
0.181981981981982,1.3412034348880464,1.3411952234387072,1.3411993291631747,251.37515817075044,435.3968686992576,1.3537870770040057
0.1820820820820821,1.3412034353952489,1.3411952229315052,1.3411993291631747,251.3906746354629,435.42374443505156,1.3541337152705633
0.18218218218218218,1.3412034359023888,1.341195222424366,1.3411993291631747,251.40618822842157,435.4506151968006,1.3544803535584249
0.18228228228228227,1.3412034364094663,1.3411952219172893,1.3411993291631747,251.4216989509296,435.4774809867576,1.3548269918675815
0.18238238238238239,1.341203436916481,1.3411952214102751,1.3411993291631747,251.43720680417914,435.5043418069757,1.3551736301980242
0.1824824824824825,1.3412034374234332,1.3411952209033235,1.3411993291631747,251.45271178945083,435.53119765969,1.3555202685497432
0.1825825825825826,1.3412034379303228,1.3411952203964346,1.3411993291631747,251.4682139079314,435.5580485469599,1.3558669069227294
0.18268268268268267,1.34120343843715,1.341195219889608,1.3411993291631747,251.48371316087994,435.58489447094115,1.3562135453169737
